id,class
445574,spiral
445632,spiral
445680,smooth
445701,spiral
445709,smooth
445845,smooth
445891,spiral
445898,spiral
445902,spiral
445927,smooth
445972,spiral
446037,smooth
446064,spiral
446093,smooth
446101,spiral
446124,smooth
446158,smooth
446183,spiral
446337,spiral
446355,spiral
446377,smooth
446522,spiral
446544,spiral
446559,spiral
446565,spiral
446590,spiral
446647,smooth
446688,smooth
446769,smooth
446944,smooth
446979,spiral
446995,spiral
447000,smooth
447044,smooth
447173,spiral
447195,spiral
447313,smooth
447364,spiral
447446,smooth
447592,spiral
447671,spiral
447764,spiral
447782,smooth
447798,smooth
447809,spiral
447827,spiral
447892,smooth
447958,spiral
447959,spiral
448009,smooth
448023,smooth
448163,spiral
448212,smooth
448284,smooth
448296,smooth
448299,smooth
448412,spiral
448485,spiral
448496,smooth
448497,smooth
448516,spiral
448522,spiral
448759,smooth
448765,spiral
448869,smooth
448882,smooth
448942,smooth
448994,spiral
449003,smooth
449029,spiral
449042,spiral
449098,smooth
449105,spiral
449201,smooth
449221,spiral
449234,spiral
449293,smooth
449321,spiral
449341,smooth
449351,spiral
449383,smooth
449489,smooth
449570,smooth
449639,spiral
449653,spiral
449657,spiral
449744,smooth
449783,spiral
449819,smooth
449826,smooth
449864,spiral
449936,spiral
449965,spiral
449986,spiral
450003,spiral
450006,smooth
450012,spiral
450029,spiral
450079,spiral
450087,smooth
450221,spiral
450259,smooth
450323,smooth
450351,smooth
450353,smooth
450625,spiral
450628,smooth
450672,smooth
450742,smooth
450754,smooth
450780,smooth
450814,spiral
450872,spiral
450902,smooth
450905,spiral
450916,spiral
450977,spiral
451019,spiral
451020,smooth
451048,spiral
451141,spiral
451178,spiral
451190,smooth
451202,spiral
451225,spiral
451354,spiral
451367,spiral
451405,spiral
451517,spiral
451534,spiral
451603,spiral
451662,spiral
451767,smooth
451792,spiral
451793,smooth
451859,spiral
451866,smooth
451891,spiral
452022,spiral
452194,spiral
452210,spiral
452219,spiral
452527,smooth
452549,smooth
452704,spiral
452724,spiral
452727,spiral
452752,smooth
452798,smooth
452863,smooth
452869,smooth
452897,spiral
452945,smooth
452952,smooth
452958,smooth
453099,spiral
453146,smooth
453176,spiral
453224,spiral
453242,smooth
453297,smooth
453312,spiral
453341,smooth
453389,smooth
453471,spiral
453481,smooth
453503,spiral
453531,smooth
453550,smooth
454088,spiral
454098,spiral
454189,smooth
454606,smooth
454643,spiral
454733,smooth
454841,spiral
454845,smooth
454914,spiral
454922,spiral
454967,spiral
454982,spiral
455014,spiral
455064,smooth
455097,spiral
455121,spiral
455144,spiral
455194,spiral
455200,spiral
455307,smooth
455339,spiral
455341,spiral
455421,spiral
455477,spiral
455675,spiral
455864,smooth
455886,smooth
455891,smooth
455897,smooth
455938,smooth
455957,spiral
455967,spiral
455975,spiral
456022,smooth
456095,smooth
456097,smooth
456115,smooth
456167,smooth
456190,spiral
456200,smooth
456203,spiral
456280,spiral
456292,smooth
456360,spiral
456390,spiral
456400,spiral
456503,spiral
456522,spiral
456651,smooth
456678,spiral
456709,smooth
456820,smooth
456835,spiral
456872,smooth
457090,smooth
457097,spiral
457138,spiral
457292,smooth
457425,smooth
457448,spiral
457605,smooth
457628,spiral
457702,smooth
457714,spiral
457722,spiral
457760,spiral
457830,smooth
457909,spiral
457920,smooth
458055,smooth
458062,spiral
458077,spiral
458128,smooth
458294,smooth
458303,spiral
458336,spiral
458444,smooth
458501,spiral
458509,spiral
458555,spiral
458591,smooth
458698,spiral
458710,smooth
458737,smooth
458932,spiral
459020,smooth
459042,smooth
459153,smooth
459166,spiral
459292,smooth
459391,spiral
459428,spiral
459599,smooth
459831,smooth
459850,spiral
459994,smooth
460082,spiral
460103,spiral
460109,spiral
460134,smooth
460166,spiral
460176,spiral
460251,spiral
460400,spiral
460415,spiral
460566,spiral
460645,smooth
460835,smooth
460963,smooth
461043,smooth
461054,spiral
461120,smooth
461144,spiral
461145,spiral
461204,spiral
461489,smooth
461535,spiral
461654,spiral
461784,smooth
461785,smooth
461878,spiral
461949,spiral
462003,spiral
462031,spiral
462050,smooth
462066,smooth
462123,spiral
462165,smooth
462192,smooth
462217,smooth
462250,spiral
462253,spiral
462261,spiral
462306,spiral
462337,spiral
462356,smooth
462428,spiral
462463,spiral
462611,smooth
462629,spiral
462728,smooth
462809,smooth
462856,smooth
462861,spiral
462892,spiral
462992,smooth
462998,smooth
463011,smooth
463019,spiral
463135,spiral
463192,spiral
463249,spiral
463282,smooth
463315,spiral
463414,spiral
463416,smooth
463429,spiral
463531,smooth
463600,spiral
463632,spiral
463660,spiral
463691,smooth
463754,smooth
463758,spiral
463768,smooth
463926,smooth
463935,spiral
463959,spiral
463991,smooth
464003,spiral
464052,spiral
464191,smooth
464194,smooth
464207,smooth
464234,spiral
464339,smooth
464369,spiral
464413,smooth
464475,spiral
464484,smooth
464489,smooth
464615,spiral
464684,smooth
464770,smooth
464819,smooth
464873,smooth
464921,smooth
465009,smooth
465094,spiral
465196,smooth
465213,spiral
465390,smooth
465495,smooth
465549,smooth
465561,smooth
465580,spiral
465588,smooth
465624,spiral
465658,smooth
465735,spiral
465752,spiral
465766,smooth
465878,spiral
465893,spiral
465940,smooth
465980,smooth
465995,smooth
466108,smooth
466136,smooth
466211,spiral
466273,spiral
466306,spiral
466313,spiral
466344,spiral
466355,smooth
466362,smooth
466374,smooth
466395,smooth
466408,spiral
466414,smooth
466432,spiral
466497,smooth
466504,spiral
466663,smooth
466688,smooth
466714,smooth
466798,smooth
466803,spiral
466867,smooth
466995,spiral
467059,smooth
467117,spiral
467123,smooth
467124,smooth
467154,spiral
467179,smooth
467217,smooth
467260,spiral
467287,spiral
467292,spiral
467430,spiral
467432,smooth
467521,smooth
467537,smooth
467552,spiral
467558,smooth
467574,smooth
467655,spiral
467674,smooth
467799,spiral
467898,smooth
467954,smooth
468034,smooth
468038,spiral
468094,spiral
468109,spiral
468165,smooth
468232,smooth
468454,spiral
468576,spiral
468612,smooth
468661,spiral
468782,smooth
468952,spiral
469019,smooth
469128,smooth
469132,smooth
469252,spiral
469323,smooth
469329,smooth
469345,smooth
469349,smooth
469581,spiral
469621,smooth
469652,smooth
469695,spiral
469719,spiral
469796,spiral
469812,spiral
469858,smooth
469933,spiral
470007,spiral
470085,spiral
470112,smooth
470122,smooth
470147,smooth
470156,smooth
470196,spiral
470300,spiral
470301,smooth
470574,smooth
470582,smooth
470587,spiral
470619,spiral
470626,smooth
470657,smooth
470693,spiral
470707,spiral
470841,spiral
470870,spiral
470925,smooth
470930,spiral
470975,spiral
470981,spiral
471013,spiral
471018,spiral
471019,smooth
471048,smooth
471154,spiral
471173,smooth
471191,spiral
471234,smooth
471264,smooth
471342,spiral
471499,spiral
471509,smooth
471512,smooth
471656,spiral
471749,smooth
471764,smooth
471843,spiral
471891,spiral
472175,spiral
472240,spiral
472279,smooth
472343,spiral
472366,smooth
472467,smooth
472633,spiral
472746,spiral
472816,spiral
472880,spiral
472885,spiral
472954,smooth
473032,spiral
473122,smooth
473136,smooth
473169,smooth
473320,smooth
473335,spiral
473428,smooth
473513,smooth
473604,smooth
473608,spiral
473676,spiral
473780,smooth
473796,smooth
473827,smooth
473915,smooth
473929,spiral
473943,smooth
474091,smooth
474121,spiral
474143,spiral
474161,spiral
474200,spiral
474223,smooth
474401,smooth
474472,smooth
474537,spiral
474600,smooth
474672,smooth
474702,smooth
474755,spiral
474813,spiral
474850,spiral
474868,spiral
474963,spiral
475010,smooth
475062,smooth
475167,spiral
475184,spiral
475288,smooth
475296,smooth
475353,spiral
475359,spiral
475435,spiral
475601,smooth
475651,spiral
475653,smooth
475720,spiral
475749,smooth
475909,spiral
475921,smooth
475964,spiral
476052,smooth
476062,smooth
476065,smooth
476128,spiral
476305,spiral
476310,spiral
476317,smooth
476395,smooth
476452,smooth
476563,spiral
476577,spiral
476669,spiral
476735,smooth
476740,smooth
476742,spiral
476775,smooth
476854,smooth
476893,spiral
476921,spiral
477003,spiral
477013,smooth
477039,spiral
477201,smooth
477228,spiral
477256,smooth
477283,smooth
477333,spiral
477410,smooth
477511,smooth
477578,spiral
477603,smooth
477768,spiral
477871,smooth
478011,spiral
478141,spiral
478225,smooth
478228,smooth
478258,smooth
478287,smooth
478315,spiral
478351,smooth
478365,smooth
478369,smooth
478411,spiral
478492,spiral
478543,smooth
478642,spiral
478678,spiral
478722,spiral
478763,smooth
478841,spiral
478849,smooth
478884,spiral
478979,spiral
479010,spiral
479046,spiral
479084,smooth
479128,spiral
479166,spiral
479169,spiral
479235,spiral
479263,smooth
479272,spiral
479350,spiral
479368,spiral
479454,smooth
479486,spiral
479489,spiral
479571,smooth
479692,spiral
479703,spiral
479845,smooth
479864,smooth
479928,spiral
479932,spiral
479960,smooth
480134,smooth
480196,spiral
480201,spiral
480309,smooth
480369,smooth
480384,smooth
480438,smooth
480604,smooth
480617,spiral
480709,smooth
480734,smooth
480762,spiral
480819,smooth
480883,spiral
480930,smooth
480951,smooth
481007,spiral
481037,spiral
481069,spiral
481088,spiral
481114,smooth
481146,smooth
481152,smooth
481178,smooth
481196,spiral
481215,smooth
481287,spiral
481320,smooth
481345,spiral
481367,spiral
481443,smooth
481479,smooth
481571,spiral
481597,smooth
481623,smooth
481726,spiral
481732,spiral
481794,spiral
481847,spiral
481885,smooth
481897,smooth
481914,smooth
481938,spiral
481946,smooth
481980,smooth
481993,smooth
482040,spiral
482134,smooth
482156,smooth
482172,spiral
482291,spiral
482305,spiral
482344,smooth
482370,spiral
482493,spiral
482500,spiral
482558,spiral
482576,smooth
482668,smooth
482730,smooth
482814,smooth
482952,smooth
483054,smooth
483159,spiral
483171,smooth
483242,spiral
483256,spiral
483265,smooth
483400,spiral
483473,smooth
483488,smooth
483595,smooth
483609,smooth
483612,spiral
483660,smooth
483661,spiral
483735,smooth
483757,spiral
483804,smooth
483896,spiral
483899,spiral
483933,smooth
484018,spiral
484085,spiral
484210,smooth
484214,spiral
484287,smooth
484340,spiral
484363,smooth
484527,spiral
484708,smooth
484724,spiral
484743,smooth
484761,smooth
484795,spiral
484831,smooth
484878,smooth
484899,smooth
484931,spiral
484955,spiral
484965,spiral
485069,spiral
485108,smooth
485137,smooth
485173,spiral
485191,spiral
485217,smooth
485223,spiral
485259,smooth
485268,smooth
485321,spiral
485324,smooth
485334,spiral
485367,smooth
485422,spiral
485460,smooth
485532,smooth
485601,smooth
485659,smooth
485720,smooth
485761,spiral
485850,smooth
486109,spiral
486158,spiral
486192,smooth
486242,smooth
486448,smooth
486467,spiral
486500,smooth
486634,smooth
486645,spiral
486725,spiral
486775,smooth
486875,smooth
487010,smooth
487047,smooth
487196,spiral
487253,smooth
487274,spiral
487323,smooth
487336,smooth
487476,smooth
487505,spiral
487534,smooth
487547,spiral
487680,spiral
487688,smooth
487830,smooth
487887,spiral
487912,smooth
488008,spiral
488098,smooth
488209,spiral
488266,spiral
488470,spiral
488478,smooth
488567,smooth
488708,spiral
488709,spiral
488840,spiral
488852,spiral
488874,smooth
488886,smooth
488979,spiral
488991,smooth
488995,spiral
489057,spiral
489172,smooth
489243,smooth
489279,spiral
489396,smooth
489480,spiral
489605,smooth
489626,spiral
489628,spiral
489886,spiral
489893,smooth
489908,spiral
489920,smooth
490026,spiral
490068,smooth
490086,spiral
490171,smooth
490176,smooth
490221,smooth
490251,smooth
490335,spiral
490337,spiral
490391,smooth
490404,spiral
490491,smooth
490734,spiral
490796,spiral
490888,smooth
490986,spiral
491002,spiral
491022,smooth
491027,spiral
491268,smooth
491368,smooth
491463,smooth
491591,smooth
491893,smooth
491905,spiral
491929,spiral
492035,smooth
492041,smooth
492113,spiral
492127,spiral
492224,spiral
492246,spiral
492250,smooth
492275,spiral
492313,spiral
492378,spiral
492388,smooth
492478,spiral
492518,spiral
492711,smooth
492734,smooth
492754,spiral
492783,spiral
492890,smooth
492903,smooth
492909,spiral
493054,spiral
493168,smooth
493179,spiral
493181,spiral
493204,spiral
493234,smooth
493310,spiral
493417,smooth
493465,smooth
493597,smooth
493745,smooth
493768,spiral
493772,smooth
493803,smooth
493936,spiral
493989,smooth
493998,spiral
494010,smooth
494051,smooth
494159,smooth
494182,spiral
494202,smooth
494214,smooth
494332,smooth
494364,smooth
494369,spiral
494509,smooth
494564,spiral
494570,smooth
494605,smooth
494749,smooth
494854,spiral
494880,smooth
494921,spiral
495059,spiral
495144,smooth
495179,smooth
495198,smooth
495205,spiral
495228,smooth
495275,smooth
495331,smooth
495381,spiral
495403,smooth
495439,spiral
495456,smooth
495657,spiral
495703,smooth
495711,spiral
495756,smooth
495780,spiral
495842,spiral
495861,smooth
495888,spiral
495950,smooth
496090,smooth
496137,spiral
496155,spiral
496233,spiral
496237,spiral
496388,spiral
496401,spiral
496417,spiral
496434,spiral
496461,spiral
496509,spiral
496545,smooth
496620,smooth
496637,spiral
496777,smooth
496780,spiral
496786,smooth
497023,spiral
497096,smooth
497199,spiral
497241,spiral
497278,spiral
497359,spiral
497386,smooth
497409,smooth
497429,spiral
497458,smooth
497523,smooth
497546,smooth
497588,smooth
497607,smooth
497624,smooth
497720,smooth
498066,spiral
498123,smooth
498141,spiral
498422,spiral
498499,spiral
498549,spiral
498585,smooth
498754,smooth
498761,smooth
498818,spiral
498936,spiral
498977,smooth
498993,spiral
499010,smooth
499023,spiral
499058,smooth
499147,spiral
499263,spiral
499414,smooth
499446,spiral
499567,smooth
499639,smooth
499699,spiral
499773,spiral
499799,spiral
499833,smooth
499836,smooth
499854,spiral
499857,spiral
499926,spiral
499970,spiral
500029,smooth
500101,smooth
500128,spiral
500230,smooth
500274,spiral
500275,smooth
500322,smooth
500382,smooth
500567,spiral
500573,smooth
500604,spiral
500613,smooth
500789,smooth
500921,smooth
500954,spiral
501019,spiral
501028,smooth
501072,smooth
501129,smooth
501162,smooth
501201,smooth
501284,spiral
501305,smooth
501405,spiral
501454,spiral
501536,spiral
501541,spiral
501552,smooth
501614,smooth
501616,spiral
501704,spiral
501951,spiral
501990,smooth
502002,smooth
502019,spiral
502020,smooth
502032,smooth
502321,spiral
502327,smooth
502333,spiral
502348,spiral
502352,spiral
502411,spiral
502486,spiral
502512,smooth
502545,smooth
502791,spiral
502832,smooth
502845,spiral
502887,spiral
502997,spiral
503033,smooth
503037,smooth
503042,spiral
503054,spiral
503059,smooth
503072,spiral
503093,smooth
503102,spiral
503254,smooth
503321,spiral
503392,spiral
503400,smooth
503504,smooth
503651,smooth
503669,smooth
503769,spiral
503806,spiral
503813,smooth
503853,smooth
503861,spiral
503907,smooth
503918,smooth
503985,spiral
503998,spiral
504100,smooth
504109,spiral
504259,spiral
504368,spiral
504376,smooth
504407,smooth
504420,smooth
504543,smooth
504663,spiral
504702,smooth
504706,smooth
504707,smooth
504717,spiral
504762,smooth
504808,spiral
504928,smooth
504939,smooth
504967,smooth
504996,smooth
505001,spiral
505023,smooth
505024,spiral
505125,smooth
505214,smooth
505230,smooth
505698,spiral
505714,smooth
505911,spiral
505977,smooth
506059,smooth
506064,smooth
506158,spiral
506190,smooth
506212,spiral
506283,smooth
506329,spiral
506397,smooth
506409,spiral
506424,smooth
506513,spiral
506579,spiral
506676,smooth
506880,smooth
506892,spiral
506970,spiral
507013,spiral
507121,spiral
507231,spiral
507334,spiral
507483,smooth
507508,spiral
507582,spiral
507608,spiral
507616,spiral
507827,spiral
507937,spiral
507964,smooth
508121,smooth
508142,spiral
508225,spiral
508310,smooth
508317,spiral
508336,spiral
508384,spiral
508424,smooth
508479,smooth
508502,smooth
508503,spiral
508818,spiral
508833,spiral
508863,smooth
509059,smooth
509251,smooth
509264,spiral
509303,spiral
509360,spiral
509384,spiral
509425,spiral
509428,spiral
509449,smooth
509555,spiral
509574,smooth
509632,smooth
509705,smooth
509777,smooth
509787,spiral
509834,spiral
510044,spiral
510085,smooth
510196,smooth
510253,smooth
510327,spiral
510430,spiral
510453,spiral
510455,smooth
510480,spiral
510560,spiral
510932,spiral
511003,spiral
511036,smooth
511046,spiral
511117,spiral
511161,spiral
511192,spiral
511361,spiral
511374,spiral
511378,smooth
511405,spiral
511434,spiral
511459,smooth
511492,spiral
511605,spiral
511725,smooth
511795,spiral
511799,spiral
511800,spiral
511830,smooth
511918,spiral
511989,spiral
512072,smooth
512081,spiral
512136,smooth
512157,spiral
512188,spiral
512201,spiral
512418,smooth
512481,smooth
512498,spiral
512753,spiral
512757,spiral
512830,spiral
512860,smooth
512879,smooth
512924,smooth
512925,spiral
512945,smooth
512996,smooth
513118,smooth
513127,spiral
513238,spiral
513243,smooth
513360,smooth
513378,spiral
513411,smooth
513431,smooth
513520,spiral
513546,spiral
513554,spiral
513628,spiral
513830,smooth
513904,smooth
513933,spiral
513998,spiral
514035,spiral
514047,smooth
514060,spiral
514108,spiral
514109,spiral
514110,spiral
514166,spiral
514182,smooth
514241,smooth
514252,smooth
514298,smooth
514392,spiral
514413,smooth
514424,smooth
